tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,match_title,join_key,averageRating,numVotes
tt1836912,movie,Shaitan,Shaitan,0,2011,121,"Action,Crime,Drama",Shaitan,shaitan|2011,7.2,9225.0
tt1837636,movie,Queen of the Desert,Queen of the Desert,0,2015,128,"Adventure,Biography,Drama",Queen of the Desert,queenofthedesert|2015,5.7,13561.0
tt1841171,tvSeries,KO One,Zhong ji yi ban,0,2005,50,"Action,Comedy,Drama",KO One,koone|2005,5.7,125.0
tt1841542,movie,Children's Party,Chillar Party,0,2011,135,"Comedy,Drama,Family",Chillar Party,chillarparty|2011,7.5,9384.0
tt1841642,movie,Demonic,Demonic,0,2015,83,"Horror,Mystery,Thriller",Demonic,demonic|2015,5.3,17922.0
tt1845773,movie,Ai Weiwei: Never Sorry,Ai Weiwei: Never Sorry,0,2012,91,Documentary,Ai Weiwei: Never Sorry,aiweiweineversorry|2012,7.5,4608.0
tt1848134,tvSeries,K.O. 3an Guo,Zhong ji san guo,0,2009,75,Comedy,K.O. 3an Guo,ko3anguo|2009,6.3,75.0
tt1848771,movie,Aarakshan,Aarakshan,0,2011,164,"Drama,Thriller",Aarakshan,aarakshan|2011,6.2,6268.0
tt1853728,movie,Django Unchained,Django Unchained,0,2012,165,"Drama,Western",Django Unchained,djangounchained|2012,8.5,1889182.0
tt1854593,movie,Without Gorky,Without Gorky,0,2011,58,Documentary,Without Gorky,withoutgorky|2011,6.7,108.0
tt1855199,movie,End of Watch,End of Watch,0,2012,109,"Action,Crime,Drama",End of Watch,endofwatch|2012,7.6,293130.0
tt1856057,movie,Phantom Boy,Phantom Boy,0,2015,84,"Action,Adventure,Animation",Phantom Boy,phantomboy|2015,6.6,1817.0
tt1859607,movie,Kath & Kimderella,Kath & Kimderella,0,2012,86,Comedy,Kath & Kimderella,kathkimderella|2012,5.4,1717.0
tt1860242,movie,The Highwaymen,The Highwaymen,0,2019,132,"Biography,Crime,Drama",The Highwaymen,thehighwaymen|2019,6.9,113987.0
tt1860353,movie,Turbo,Turbo,0,2013,96,"Adventure,Animation,Comedy",Turbo,turbo|2013,6.4,125524.0
tt1860355,movie,Undefeated,Undefeated,0,2011,113,"Documentary,Sport",Undefeated,undefeated|2011,7.7,7535.0
tt1860700,tvSeries,Khotey Sikkey,Khotey Sikkey,0,2011,,Crime,Khotey Sikkey,khoteysikkey|2011,7.3,135.0
tt1862079,movie,Safety Not Guaranteed,Safety Not Guaranteed,0,2012,86,"Adventure,Comedy,Drama",Safety Not Guaranteed,safetynotguaranteed|2012,6.9,135273.0
tt1865740,tvSeries,Ink Master,Ink Master,0,2012,60,"Game-Show,Reality-TV",Ink Master,inkmaster|2012,7.4,5375.0
tt1869296,movie,Bbuddah... Hoga Terra Baap,Bbuddah... Hoga Terra Baap,0,2011,114,"Action,Comedy,Crime",Bbuddah... Hoga Terra Baap,bbuddahhogaterrabaap|2011,5.6,3188.0
tt1869682,movie,SuckSeed,SuckSeed: Huay Khan Thep,0,2011,130,"Comedy,Music,Romance",SuckSeed,suckseed|2011,7.4,2879.0
tt1869721,movie,The Great Magician,Dai moh seut si,0,2011,128,"Comedy,Drama,Mystery",The Great Magician,thegreatmagician|2011,5.9,2122.0
tt1870425,movie,Mac & Devin Go to High School,Mac & Devin Go to High School,0,2012,75,Comedy,Mac & Devin Go to High School,macdevingotohighschool|2012,4.4,10036.0
tt1877895,tvMiniSeries,Daughters of Destiny,Daughters of Destiny,0,2017,60,Documentary,Daughters of Destiny,daughtersofdestiny|2017,8.6,1077.0
tt1878841,movie,The Darkness,The Darkness,0,2016,92,"Horror,Thriller",The Darkness,thedarkness|2016,4.5,17971.0
tt1878870,movie,The Edge of Seventeen,The Edge of Seventeen,0,2016,104,"Comedy,Drama,Romance",The Edge of Seventeen,theedgeofseventeen|2016,7.3,151885.0
tt1890513,movie,Ragini MMS,Ragini MMS,0,2011,93,"Drama,Horror,Mystery",Ragini MMS,raginimms|2011,5.1,3021.0
tt1891884,movie,Once Upon a Time in Mumbaai Dobara,Once Upon a Time in Mumbai Dobaara!,0,2013,160,"Action,Crime,Drama",Once Upon a Time in Mumbai Dobaara!,onceuponatimeinmumbaidobaara|2013,4.5,8042.0
tt1893218,tvMovie,Dear Santa,Dear Santa,0,2011,90,"Drama,Romance",Dear Santa,dearsanta|2011,6.5,3349.0
tt1893273,movie,The Last Letter from Your Lover,The Last Letter from Your Lover,0,2021,110,"Drama,Romance",The Last Letter from Your Lover,thelastletterfromyourlover|2021,6.7,25322.0
tt1895587,movie,Spotlight,Spotlight,0,2015,129,"Biography,Crime,Drama",Spotlight,spotlight|2015,8.1,536554.0
tt1899240,movie,Material,Material,0,2012,94,"Comedy,Drama",Material,material|2012,7.1,1187.0
tt1901024,movie,Dark Crimes,Dark Crimes,0,2016,92,"Crime,Drama,Mystery",Dark Crimes,darkcrimes|2016,4.6,20010.0
tt1904996,movie,Parker,Parker,0,2013,118,"Action,Crime,Thriller",Parker,parker|2013,6.2,136218.0
tt1906426,movie,Michael,Michael,0,2011,96,"Drama,Thriller",Michael,michael|2011,6.9,5474.0
tt1906518,movie,Yes or No,Yes or No: Yaak Rak Gaw Rak Loey,0,2010,102,"Comedy,Romance",Yes or No,yesorno|2010,6.7,2217.0
tt1909796,movie,K-On! The Movie,Eiga Keion!,0,2011,110,"Adventure,Animation,Comedy",K-On! The Movie,konthemovie|2011,7.7,2784.0
tt1910645,tvMiniSeries,The Woods,W glebi lasu,0,2020,51,"Crime,Drama,Mystery",The Woods,thewoods|2020,6.6,9366.0
tt1913273,tvMiniSeries,Anohana: The Flower We Saw That Day,Ano hi mita hana no namae o bokutachi wa mada shiranai.,0,2011,23,"Adventure,Animation,Drama",Anohana: The Flower We Saw That Day,anohanatheflowerwesawthatday|2011,8.1,18594.0
tt1918638,movie,Blind Intersections,Blind Intersections,0,2012,90,Drama,Blind Intersections,blindintersections|2012,6.4,210.0
tt1918886,movie,Joker,Joker,0,2012,104,"Comedy,Family,Sci-Fi",Joker,joker|2012,2.7,10388.0
tt1918984,movie,The Light of My Eyes,Noor Aini,0,2010,98,"Drama,Romance",The Light of My Eyes,thelightofmyeyes|2010,5.8,1257.0
tt1921040,movie,Numbered,Numbered,0,2012,55,"Documentary,History",Numbered,numbered|2012,7.1,366.0
tt1921070,movie,Pusher,Pusher,0,2012,89,"Crime,Thriller",Pusher,pusher|2012,5.5,5119.0
tt1921149,movie,Trash,Trash,0,2014,114,"Adventure,Crime,Drama",Trash,trash|2014,7.1,23726.0
tt1926313,movie,Pyaar Ka Punchnama,Pyaar Ka Punchnama,0,2011,149,"Comedy,Drama,Romance",Pyaar Ka Punchnama,pyaarkapunchnama|2011,7.6,23643.0
tt1934231,movie,Delhi Belly,Delhi Belly,0,2011,103,"Action,Comedy,Crime",Delhi Belly,delhibelly|2011,7.6,34970.0
tt1934335,movie,A Beautiful Life,Mei li ren sheng,0,2011,122,"Drama,Romance",A Beautiful Life,abeautifullife|2011,6.6,1193.0
tt1935179,movie,Mud,Mud,0,2012,130,"Adventure,Drama",Mud,mud|2012,7.3,200034.0
tt1935302,movie,Monsters: Dark Continent,Monsters: Dark Continent,0,2014,119,"Action,Drama,Sci-Fi",Monsters: Dark Continent,monstersdarkcontinent|2014,4.3,11725.0
tt1935782,movie,"Do Paise Ki Dhoop, Chaar Aane Ki Baarish","Do Paise Ki Dhoop, Chaar Aane Ki Baarish",0,2009,121,Drama,"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",dopaisekidhoopchaaraanekibaarish|2009,6.8,325.0
tt1935940,movie,Get Santa,Get Santa,0,2014,102,"Comedy,Family,Fantasy",Get Santa,getsanta|2014,6.3,5379.0
tt19385824,tvSeries,One,ONE,0,2020,,"Animation,Drama,Mystery",One,one|2020,9.3,539.0
tt1948150,movie,Singham,Singham,0,2011,143,"Action,Crime,Drama",Singham,singham|2011,6.8,22512.0
tt1949548,movie,Heroine,Heroine,0,2012,149,Drama,Heroine,heroine|2012,5.0,4806.0
tt1950235,movie,Let It Snow,Let It Snow,0,2019,92,"Comedy,Romance",Let It Snow,letitsnow|2019,5.9,27096.0
tt1954206,movie,The Dirty Picture,The Dirty Picture,0,2011,145,"Biography,Comedy,Drama",The Dirty Picture,thedirtypicture|2011,6.5,11283.0
tt1956697,movie,Vettai,Vettai,0,2012,150,Action,Vettai,vettai|2012,6.1,2758.0
tt1961175,movie,American Assassin,American Assassin,0,2017,111,"Action,Adventure,Drama",American Assassin,americanassassin|2017,6.2,100919.0
tt1966385,movie,City of Tiny Lights,City of Tiny Lights,0,2016,110,"Crime,Drama,Mystery",City of Tiny Lights,cityoftinylights|2016,5.6,2551.0
tt1971325,movie,Automata,Autómata,0,2014,109,"Action,Drama,Sci-Fi",Automata,automata|2014,6.0,61890.0
tt1975153,movie,The Chord,El Watar,0,2010,101,"Crime,Drama",The Chord,thechord|2010,5.8,375.0
tt1975249,movie,6 Bullets,6 Bullets,0,2012,115,"Action,Crime,Drama",6 Bullets,6bullets|2012,6.0,16618.0
tt1978480,movie,Mosquita y Mari,Mosquita y Mari,0,2012,85,Drama,Mosquita y Mari,mosquitaymari|2012,6.3,1045.0
tt1979169,movie,Question Mark,Tanda Tanya,0,2011,100,Drama,Tanda Tanya,tandatanya|2011,6.9,324.0
tt1979320,movie,Rush,Rush,0,2013,123,"Biography,Drama,Sport",Rush,rush|2013,8.1,560735.0
tt19796506,movie,House Arrest,House Arrest,0,2019,,Drama,House Arrest,housearrest|2019,,
tt1984194,movie,Lalbaug Parel: Zali Mumbai Sonyachi,Lalbaug Parel: Zali Mumbai Sonyachi,0,2010,146,Action,Lalbaug Parel: Zali Mumbai Sonyachi,lalbaugparelzalimumbaisonyachi|2010,7.3,402.0
tt1985966,movie,Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2,0,2013,95,"Adventure,Animation,Comedy",Cloudy with a Chance of Meatballs 2,cloudywithachanceofmeatballs2|2013,6.3,125992.0
tt19880958,tvMovie,Monty Python Conquers America,Monty Python Conquers America,0,2008,55,Documentary,Monty Python Conquers America,montypythonconquersamerica|2008,7.1,62.0
tt1989598,movie,The Dancer,Sang Penari,0,2011,112,"Drama,Romance",The Dancer,thedancer|2011,7.4,339.0
tt1991245,movie,Chernobyl Diaries,Chernobyl Diaries,0,2012,86,"Horror,Mystery,Thriller",Chernobyl Diaries,chernobyldiaries|2012,5.1,70775.0
tt1994591,movie,The Right One,The Right One,0,2011,101,"Action,Drama",The Right One,therightone|2011,6.9,21.0
tt1999167,movie,Naruto Shippuden the Movie: Blood Prison,Gekijouban Naruto: Buraddo purizun,0,2011,108,"Action,Animation,Mystery",Naruto Shippuden the Movie: Blood Prison,narutoshippudenthemoviebloodprison|2011,7.1,6741.0
tt1999192,movie,Kevin Hart: Laugh at My Pain,Kevin Hart: Laugh at My Pain,0,2011,89,"Comedy,Documentary",Kevin Hart: Laugh at My Pain,kevinhartlaughatmypain|2011,7.3,6730.0
tt1999890,movie,Hell Fest,Hell Fest,0,2018,89,"Horror,Mystery,Thriller",Hell Fest,hellfest|2018,5.5,21615.0
tt2002718,movie,Machete Kills,Machete Kills,0,2013,107,"Action,Comedy,Crime",Machete Kills,machetekills|2013,5.6,85676.0
tt2004304,movie,Mission Blue,Mission Blue,0,2014,95,"Documentary,Drama",Mission Blue,missionblue|2014,7.9,2259.0
tt2005151,movie,War Dogs,War Dogs,0,2016,114,"Biography,Comedy,Crime",War Dogs,wardogs|2016,7.1,300753.0
tt2005374,movie,The Frozen Ground,The Frozen Ground,0,2013,105,"Biography,Crime,Drama",The Frozen Ground,thefrozenground|2013,6.4,72817.0
tt2008633,tvMovie,Radio Rebel,Radio Rebel,0,2012,85,"Comedy,Drama,Family",Radio Rebel,radiorebel|2012,5.7,12108.0
tt2011311,movie,The Outsider,The Outsider,0,2018,120,"Crime,Drama,Thriller",The Outsider,theoutsider|2018,6.3,31742.0
tt2016940,movie,Man of Tai Chi,Man of Tai Chi,0,2013,105,"Action,Drama",Man of Tai Chi,manoftaichi|2013,6.0,42428.0
tt2017020,movie,The Smurfs 2,The Smurfs 2,0,2013,105,"Adventure,Animation,Comedy",The Smurfs 2,thesmurfs2|2013,5.3,50817.0
tt2018069,movie,Our House,Our House,0,2018,90,"Drama,Horror,Mystery",Our House,ourhouse|2018,5.3,9896.0
tt2027138,movie,Kyaa Super Kool Hain Hum,Kyaa Super Kool Hain Hum,0,2012,136,Comedy,Kyaa Super Kool Hain Hum,kyaasuperkoolhainhum|2012,5.0,4423.0
tt2032572,movie,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,0,2016,128,"Action,Drama,History",USS Indianapolis: Men of Courage,ussindianapolismenofcourage|2016,5.3,15572.0
tt2043933,movie,Night Moves,Night Moves,0,2013,112,"Drama,Thriller",Night Moves,nightmoves|2013,6.1,17824.0
tt2044729,movie,A Glimpse Inside the Mind of Charles Swan III,A Glimpse Inside the Mind of Charles Swan III,0,2012,86,Comedy,A Glimpse Inside the Mind of Charles Swan III,aglimpseinsidethemindofcharlesswaniii|2012,4.6,5981.0
tt2048941,tvSeries,678,678,0,2009,,News,678,678|2009,3.6,30.0
tt2053397,movie,Muran,Muran,0,2011,103,"Action,Thriller",Muran,muran|2011,6.4,311.0
tt2053483,movie,Yaara O Dildaara,Yaara O Dildaara,0,2011,150,"Comedy,Drama,Family",Yaara O Dildaara,yaaraodildaara|2011,5.6,68.0
tt2057445,movie,No Other Woman,No Other Woman,0,2011,101,"Drama,Romance,Thriller",No Other Woman,nootherwoman|2011,6.1,402.0
tt2058107,movie,The Railway Man,The Railway Man,0,2013,116,"Biography,Drama,Romance",The Railway Man,therailwayman|2013,7.1,44556.0
tt2059171,movie,13 Sins,13 Sins,0,2014,93,"Horror,Thriller",13 Sins,13sins|2014,6.3,42239.0
tt20602440,movie,Motu Patlu in Wonderland,Motu Patlu in Wonderland,0,2013,,Animation,Motu Patlu in Wonderland,motupatluinwonderland|2013,7.2,27.0
tt2060305,tvMiniSeries,The Code,The Code,0,2011,58,Documentary,The Code,thecode|2011,7.3,816.0
tt2060590,tvSeries,A Man Called God,Shinira bulriwoon sanai,0,2010,50,"Action,Romance",A Man Called God,amancalledgod|2010,6.2,295.0
tt2061527,tvSeries,Tiger & Bunny,Tiger & Bunny,0,2011,25,"Action,Adventure,Animation",Tiger & Bunny,tigerbunny|2011,7.4,1844.0
tt2063782,movie,Laddaland,Soi-lát-daa-laen,0,2011,125,"Drama,Horror,Mystery",Laddaland,laddaland|2011,6.3,2878.0
tt2069688,tvMiniSeries,World War II in Colour,World War II in Colour,0,2009,51,"Documentary,History,War",World War II in Colour,worldwariiincolour|2009,8.7,8034.0
tt2069797,movie,Delirium,Delirium,0,2018,96,"Horror,Thriller",Delirium,delirium|2018,5.7,12237.0
tt2072227,movie,Shanghai,Shanghai,0,2012,120,"Crime,Drama,Mystery",Shanghai,shanghai|2012,7.2,11300.0
tt2072233,movie,Sleepless,Sleepless,0,2017,95,"Action,Crime,Thriller",Sleepless,sleepless|2017,5.6,36557.0
tt2074962,tvSeries,The Bomb Squad,The Bomb Squad,0,2011,,Documentary,The Bomb Squad,thebombsquad|2011,8.0,30.0
tt2076298,movie,Ip Man 4: The Finale,Yip Man 4,0,2019,107,"Action,Biography,Drama",Ip Man 4: The Finale,ipman4thefinale|2019,7.0,41020.0
tt20765704,tvMovie,Motu Patlu Deep Sea Adventure,Motu Patlu Deep Sea Adventure,0,2014,,"Adventure,Animation,Comedy",Motu Patlu Deep Sea Adventure,motupatludeepseaadventure|2014,5.9,28.0
tt2077833,movie,Rowdy Rathore,Rowdy Rathore,0,2012,140,"Action,Comedy,Crime",Rowdy Rathore,rowdyrathore|2012,5.9,27056.0
tt2078263,tvSeries,Monty Don's Italian Gardens,Monty Don's Italian Gardens,0,2011,59,Documentary,Monty Don's Italian Gardens,montydonsitaliangardens|2011,8.4,304.0
tt2080374,movie,Steve Jobs,Steve Jobs,0,2015,122,"Biography,Drama",Steve Jobs,stevejobs|2015,7.2,187548.0
tt2080922,tvSeries,Oscar's Oasis,Oscar's Oasis,0,2011,7,"Adventure,Animation,Comedy",Oscar's Oasis,oscarsoasis|2011,7.2,1257.0
tt2082197,movie,Barfi!,Barfi!,0,2012,151,"Comedy,Drama,Romance",Barfi!,barfi|2012,8.1,94029.0
tt20835872,tvMovie,Motu Patlu: Dino Invasion,Motu Patlu: Dino Invasion,0,2018,,"Adventure,Animation,Comedy",Motu Patlu: Dino Invasion,motupatludinoinvasion|2018,3.7,20.0
tt2088745,movie,Iverson,Iverson,0,2014,106,"Biography,Documentary,Sport",Iverson,iverson|2014,7.1,4195.0
tt2088950,movie,The Show,This Is Your Death,0,2017,104,"Drama,Thriller",The Show,theshow|2017,5.6,6066.0
tt2091312,movie,Here Comes the Rain,Here Comes the Rain,0,2010,98,Drama,Here Comes the Rain,herecomestherain|2010,6.5,90.0
tt2091935,movie,Mr. Right,Mr. Right,0,2015,95,"Action,Comedy,Crime",Mr. Right,mrright|2015,6.3,65808.0
tt2092588,tvMiniSeries,Frozen Planet,Frozen Planet,0,2011,60,"Documentary,Family",Frozen Planet,frozenplanet|2011,9.0,40417.0
tt2094854,movie,Inkaar,Inkaar,0,2013,125,"Drama,Romance,Thriller",Inkaar,inkaar|2013,6.1,2781.0
tt2095605,tvMovie,Code Name: Geronimo,Seal Team Six: The Raid on Osama Bin Laden,0,2012,90,"Action,Crime,Drama",Seal Team Six: The Raid on Osama Bin Laden,sealteamsixtheraidonosamabinladen|2012,5.7,11498.0
tt2100376,movie,23:59,23:59,0,2011,78,Horror,23:59,2359|2011,4.6,1081.0
tt2101341,movie,Dead Man Down,Dead Man Down,0,2013,118,"Action,Adventure,Crime",Dead Man Down,deadmandown|2013,6.4,71923.0
tt2101441,movie,Spring Breakers,Spring Breakers,0,2012,94,"Crime,Drama,Thriller",Spring Breakers,springbreakers|2012,5.3,154910.0
tt2101473,movie,The Physician,The Physician,0,2013,155,"Adventure,Drama,History",The Physician,thephysician|2013,7.2,45366.0
tt2103267,movie,Adore,Adoration,0,2013,112,"Drama,Romance",Adore,adore|2013,6.2,38852.0
tt2106262,tvSeries,Japanese Style Originator,Wafû sôhonke,0,2008,54,"Game-Show,Talk-Show",Japanese Style Originator,japanesestyleoriginator|2008,9.0,7.0
tt2106651,movie,Spectral,Spectral,0,2016,107,"Action,Adventure,Sci-Fi",Spectral,spectral|2016,6.3,70952.0
tt2112124,movie,Chennai Express,Chennai Express,0,2013,141,"Action,Comedy,Romance",Chennai Express,chennaiexpress|2013,6.3,72673.0
tt2114504,movie,Woody Woodpecker,Woody Woodpecker,0,2017,91,"Adventure,Animation,Comedy",Woody Woodpecker,woodywoodpecker|2017,4.2,6139.0
tt2115295,movie,Ginger & Rosa,Ginger & Rosa,0,2012,90,Drama,Ginger & Rosa,gingerrosa|2012,6.2,12212.0
tt2122340,movie,Ferrari Ki Sawaari,Ferrari Ki Sawaari,0,2012,140,"Comedy,Drama,Family",Ferrari Ki Sawaari,ferrarikisawaari|2012,6.4,9842.0
tt2123342,movie,Underdogs,Underdogs,0,2013,102,"Drama,Family,Sport",Underdogs,underdogs|2013,5.8,1281.0
tt2125608,movie,Searching for Sugar Man,Searching for Sugar Man,0,2012,86,"Biography,Documentary,Music",Searching for Sugar Man,searchingforsugarman|2012,8.2,76454.0
tt2130033,movie,Fakta Ladh Mhana,Fakta Ladh Mhana,0,2011,145,"Action,Drama,Thriller",Fakta Ladh Mhana,faktaladhmhana|2011,6.2,183.0
tt2130242,movie,Tere Naal Love Ho Gaya,Tere Naal Love Ho Gaya,0,2012,130,"Comedy,Drama,Romance",Tere Naal Love Ho Gaya,terenaallovehogaya|2012,5.9,4877.0
tt21305046,tvSeries,K.O. One Re-act,Zhong Ji Yi Ban 3,0,2013,90,"Action,Comedy,Drama",K.O. One Re-act,koonereact|2013,6.7,14.0
tt2132285,movie,The Bling Ring,The Bling Ring,0,2013,90,"Biography,Crime,Drama",The Bling Ring,theblingring|2013,5.6,95985.0
tt2133220,movie,Love Station,Eza'at Hubb,0,2011,100,"Comedy,Romance",Love Station,lovestation|2011,5.6,384.0
tt2140373,movie,Saving Mr. Banks,Saving Mr. Banks,0,2013,125,"Biography,Comedy,Drama",Saving Mr. Banks,savingmrbanks|2013,7.5,175889.0
tt2140379,movie,Self/less,Self/less,0,2015,117,"Action,Mystery,Sci-Fi",Self/less,selfless|2015,6.5,108144.0
tt2141773,movie,Hell and Back,Hell and Back,0,2015,86,"Adventure,Animation,Comedy",Hell and Back,hellandback|2015,5.4,5554.0
tt2142711,movie,Berlin Kaplani,Berlin Kaplani,0,2012,98,"Comedy,Sport",Berlin Kaplani,berlinkaplani|2012,5.2,7621.0
tt2142801,movie,Last Stop: Kurtulus,Kurtulus: Son Durak,0,2012,106,"Comedy,Drama",Kurtulus: Son Durak,kurtulussondurak|2012,6.2,2903.0
tt2142883,movie,Sen Kimsin?,Sen Kimsin?,0,2012,101,Comedy,Sen Kimsin?,senkimsin|2012,5.0,5714.0
tt2145909,movie,The Forgotten,The Forgotten,0,2014,89,Horror,The Forgotten,theforgotten|2014,5.3,757.0
tt2147199,movie,The Gathering! 2,Arisan! 2,0,2011,119,"Comedy,Drama",Arisan! 2,arisan2|2011,6.4,206.0
tt2149310,tvSeries,Lockout,Lockout,0,2012,,Comedy,Lockout,lockout|2012,4.2,7.0
tt2150139,movie,A 2nd Chance,A Second Chance,0,2011,90,"Adventure,Drama,Family",A 2nd Chance,a2ndchance|2011,4.8,1332.0
tt2156807,movie,X-Large,X-Large,0,2011,140,"Comedy,Drama,Family",X-Large,xlarge|2011,7.3,4505.0
tt2163203,tvMovie,Big Time Movie,Big Time Movie,0,2012,68,"Comedy,Family,Music",Big Time Movie,bigtimemovie|2012,6.2,2530.0
tt2167540,movie,Good Luck,Hazz Said,0,2012,102,"Comedy,Drama",Good Luck,goodluck|2012,5.4,121.0
tt2170427,movie,Good Kids,Good Kids,0,2016,86,"Comedy,Drama,Romance",Good Kids,goodkids|2016,6.1,11555.0
tt2172584,movie,Maps to the Stars,Maps to the Stars,0,2014,111,"Comedy,Drama,Mystery",Maps to the Stars,mapstothestars|2014,6.2,44789.0
tt2172934,movie,3 Days to Kill,3 Days to Kill,0,2014,117,"Action,Drama,Thriller",3 Days to Kill,3daystokill|2014,6.2,101567.0
tt2172935,movie,Metallica Through the Never,Metallica Through the Never,0,2013,93,Music,Metallica Through the Never,metallicathroughthenever|2013,7.1,18727.0
tt2172985,movie,The Art of the Steal,The Art of the Steal,0,2013,90,"Comedy,Crime,Thriller",The Art of the Steal,theartofthesteal|2013,6.3,27277.0
tt2173244,movie,Happy Times,Tiempos Felices,0,2014,95,Comedy,Happy Times,happytimes|2014,5.6,627.0
tt2173801,tvSeries,The Future of Water,The Future of Water,0,2007,,Documentary,The Future of Water,thefutureofwater|2007,7.6,75.0
tt2174084,movie,Gang of the Caribbean,Le gang des Antillais,0,2016,90,Thriller,Gang of the Caribbean,gangofthecaribbean|2016,5.2,336.0
tt21810202,tvSeries,The Neighbor,Ham Sayeh,0,2021,,Drama,The Neighbor,theneighbor|2021,2.2,36.0
tt2181282,movie,A Patch of Fog,A Patch of Fog,0,2015,92,Thriller,A Patch of Fog,apatchoffog|2015,6.5,1946.0
tt2182099,movie,Satrangi Re,Satrangi Re,0,2012,135,"Music,Musical",Satrangi Re,satrangire|2012,6.7,58.0
tt2183034,movie,Earth to Echo,Earth to Echo,0,2014,91,"Adventure,Family,Sci-Fi",Earth to Echo,earthtoecho|2014,5.7,20496.0
tt2184233,movie,1 Mile to You,1 Mile to You,0,2017,104,"Drama,Romance,Sport",1 Mile to You,1miletoyou|2017,6.3,2971.0
tt2186731,movie,Department,Department,0,2012,141,"Action,Crime,Thriller",Department,department|2012,3.2,1191.0
tt2186933,movie,Luv Shuv Tey Chicken Khurana,Luv Shuv Tey Chicken Khurana,0,2012,140,Comedy,Luv Shuv Tey Chicken Khurana,luvshuvteychickenkhurana|2012,6.6,4226.0
tt2187850,tvSeries,Pablo Escobar: El Patrón del Mal,Pablo Escobar: El Patrón del Mal,0,2012,45,"Biography,Crime,Drama",Pablo Escobar: El Patrón del Mal,pabloescobarelpatrondelmal|2012,8.4,7021.0
tt21880002,tvSeries,Bluff Master,Bluff Master,0,2005,,Game-Show,Bluff Master,bluffmaster|2005,,
tt2190196,movie,Celluloid Man,Celluloid Man,0,2012,164,Documentary,Celluloid Man,celluloidman|2012,7.7,216.0
tt21927194,movie,Chico Bon Bon: Monkey with a Toolbelt,Title,0,2020,97,,Chico Bon Bon: Monkey with a Toolbelt,chicobonbonmonkeywithatoolbelt|2020,,
tt2194499,movie,About Time,About Time,0,2013,123,"Comedy,Drama,Fantasy",About Time,abouttime|2013,7.8,435790.0
tt2197926,movie,The 4th Company,La 4ª Compañía,0,2016,109,"Action,Crime,Drama",The 4th Company,the4thcompany|2016,6.2,852.0
tt2197936,movie,Fatima,Fatima,0,2020,113,"Drama,War",Fatima,fatima|2020,6.6,4689.0
tt2198109,movie,Phone Swap,Phone Swap,0,2012,110,"Comedy,Romance",Phone Swap,phoneswap|2012,6.3,200.0
tt2209764,movie,Transcendence,Transcendence,0,2014,119,"Drama,Sci-Fi,Thriller",Transcendence,transcendence|2014,6.2,247359.0
